vegetation_id,block_id,hazard_condition,status,voltage,h_conductor,x_distance,pole_from,pole_to,longitude,latitude,las_id,F3d_clearance,vegetation_height,floc_id,circuit_name,flight_date
0548300960,,Fall,Fall-in > 0 ft and < 10 ft,12KV,31.7,19.25,2033686E,2069938E,-116.9163175,33.89307088,Dysart-GEO1-20210408,4.77,32.62,ED-05483,DYSART,20210408
0548300961,,Fall,Fall-in > 0 ft and < 10 ft,12KV,28.7,43.9,2312202E,2312203E,-116.9042502,33.89975631,Dysart-GEO1-20210408,4.77,47.58,ED-05483,DYSART,20210408
0548300962,,Grow,RCD: >= 4ft and <6ft,12KV,35.01,4.75,2138069E,2138070E,-116.9114522,33.90534749,Dysart-GEO1-20210408,4.77,34.3,ED-05483,DYSART,20210408
0548300963,,Fall,Fall-in > 0 ft and < 10 ft,12KV,36.68,12.14,2033686E,2069938E,-116.916211,33.89291538,Dysart-GEO1-20210408,4.78,34.22,ED-05483,DYSART,20210408
0548300964,,Fall,Fall-in > 0 ft and < 10 ft,12KV,29.86,13.21,2210843E,2210870E,-116.9235712,33.90361323,Dysart-GEO1-20210408,4.79,28.02,ED-05483,DYSART,20210408
0548300965,,Fall,Fall-in > 0 ft and < 10 ft,12KV,30.78,15.13,1806213E,1806211E,-116.9136606,33.9023991,Dysart-GEO1-20210408,4.8,29.02,ED-05483,DYSART,20210408
0548300966,,Fall,Fall-in > 0 ft and < 10 ft,12KV,34.83,26.02,2210846E,4708858E,-116.9249016,33.90447899,Dysart-GEO1-20210408,4.82,43.1,ED-05483,DYSART,20210408
0548300967,,Fall,Fall-in > 0 ft and < 10 ft,12KV,25.52,3.52,456034S,2152039E,-116.9147918,33.8960952,Dysart-GEO1-20210408,4.84,20.58,ED-05483,DYSART,20210408
0548300968,,Fall,Fall-in > 0 ft and < 10 ft,12KV,39.4,14.91,1971605E,4331302E,-116.9116349,33.89393357,Dysart-GEO1-20210408,4.85,36.9,ED-05483,DYSART,20210408
0548300969,,Fall,Fall-in > 0 ft and < 10 ft,12KV,29.71,43.91,2138070E,GT124509,-116.9113254,33.90504016,Dysart-GEO1-20210408,4.85,43.5,ED-05483,DYSART,20210408
0548300970,,Fall,Fall-in > 0 ft and < 10 ft,12KV,30.01,3.62,2312207E,2312206E,-116.908886,33.8998481,Dysart-GEO1-20210408,4.86,25.34,ED-05483,DYSART,20210408
0548300971,,Fall,Fall-in > 0 ft and < 10 ft,12KV,37.43,25.75,2138065E,2138064E,-116.9092859,33.90690402,Dysart-GEO1-20210408,4.88,40.32,ED-05483,DYSART,20210408
0548300972,,Fall,Fall-in > 0 ft and < 10 ft,12KV,31.07,45.57,2190240E,2190242E,-116.9093388,33.90928721,Dysart-GEO1-20210408,4.88,47.49,ED-05483,DYSART,20210408
0548300973,,Fall,Fall-in > 0 ft and < 10 ft,12KV,29.34,15.5,2210841E,2210842E,-116.9214641,33.90360815,Dysart-GEO1-20210408,4.88,30.49,ED-05483,DYSART,20210408
0548300974,,Fall,Fall-in > 0 ft and < 10 ft,12KV,34.23,31.88,2312210E,1806207E,-116.9126311,33.89997181,Dysart-GEO1-20210408,4.89,44.55,ED-05483,DYSART,20210408
0548300975,,Fall,Fall-in > 0 ft and < 10 ft,12KV,29.18,5.76,2312202E,2312203E,-116.9042189,33.89986132,Dysart-GEO1-20210408,4.91,24.52,ED-05483,DYSART,20210408
0548300976,,Fall,Fall-in > 0 ft and < 10 ft,12KV,25.94,9.49,456034S,2152039E,-116.9147146,33.89607897,Dysart-GEO1-20210408,4.91,22.55,ED-05483,DYSART,20210408
0548300977,,Fall,Fall-in > 0 ft and < 10 ft,12KV,37.93,22.82,1806208E,1806207E,-116.9131962,33.90014549,Dysart-GEO1-20210408,4.93,36.77,ED-05483,DYSART,20210408
0548300978,,Fall,Fall-in > 0 ft and < 10 ft,12KV,33.56,44.51,2210840E,2312487E,-116.9200459,33.90361877,Dysart-GEO1-20210408,4.95,50.91,ED-05483,DYSART,20210408
0548300979,,Grow,RCD: >= 4ft and <6ft,12KV,29.93,3.22,2210846E,2210845E,-116.9248247,33.90404555,Dysart-GEO1-20210408,4.95,25.44,ED-05483,DYSART,20210408
0548300980,,Fall,Fall-in > 0 ft and < 10 ft,12KV,36.48,8.32,2210850E,2210849E,-116.9249389,33.90690037,Dysart-GEO1-20210408,4.96,31.83,ED-05483,DYSART,20210408
0548300981,,Fall,Fall-in > 0 ft and < 10 ft,12KV,34.2,22.34,2138069E,2138070E,-116.9113917,33.90547595,Dysart-GEO1-20210408,4.97,36.28,ED-05483,DYSART,20210408
0548300982,,Grow,RCD: >= 4ft and <6ft,12KV,28.1,3.27,4679691E,2312203E,-116.905717,33.89986129,Dysart-GEO1-20210408,4.97,23.96,ED-05483,DYSART,20210408
0548300983,,Fall,Fall-in > 0 ft and < 10 ft,12KV,33.38,10.44,2210840E,2210839E,-116.9200135,33.90358835,Dysart-GEO1-20210408,4.98,31.08,ED-05483,DYSART,20210408
0548300984,,Fall,Fall-in > 0 ft and < 10 ft,12KV,32.25,25.04,2069938E,2033685E,-116.9160914,33.89334748,Dysart-GEO1-20210408,4.98,36.72,ED-05483,DYSART,20210408
0548300985,,Fall,Fall-in > 0 ft and < 10 ft,12KV,28.12,29.25,2162114E,2138069E,-116.9120366,33.90585763,Dysart-GEO1-20210408,4.98,36.1,ED-05483,DYSART,20210408
0548300986,,Grow,RCD: >= 4ft and <6ft,12KV,28.18,4.66,2312202E,2312203E,-116.9045691,33.89986178,Dysart-GEO1-20210408,5.06,25.69,ED-05483,DYSART,20210408
0548300987,,Grow,RCD: >= 4ft and <6ft,12KV,26.83,5.05,2210848E,2210849E,-116.9249199,33.90663476,Dysart-GEO1-20210408,5.13,25.06,ED-05483,DYSART,20210408
0548300988,,Grow,RCD: >= 4ft and <6ft,12KV,27.55,4.49,2312202E,2312203E,-116.9044486,33.89986313,Dysart-GEO1-20210408,5.15,24.78,ED-05483,DYSART,20210408
0548300989,,Grow,RCD: >= 4ft and <6ft,12KV,31.17,2.34,2312202E,2312203E,-116.9047891,33.89986674,Dysart-GEO1-20210408,5.29,26.31,ED-05483,DYSART,20210408
0548300990,,Grow,RCD: >= 4ft and <6ft,12KV,31.52,2.59,2312207E,2312206E,-116.908546,33.89985171,Dysart-GEO1-20210408,5.39,26.82,ED-05483,DYSART,20210408
0548300991,,Grow,RCD: >= 4ft and <6ft,12KV,28.52,5.38,2210848E,2210849E,-116.9249128,33.90635306,Dysart-GEO1-20210408,5.41,27.95,ED-05483,DYSART,20210408
0548300992,,Grow,RCD: >= 4ft and <6ft,12KV,30.39,4.6,4679691E,2312203E,-116.9058326,33.89985723,Dysart-GEO1-20210408,5.46,27.21,ED-05483,DYSART,20210408
0548300993,,Grow,RCD: >= 4ft and <6ft,12KV,25.9,4.54,4679690E,2312207E,-116.9100279,33.89984288,Dysart-GEO1-20210408,5.63,22.17,ED-05483,DYSART,20210408
0548300994,,Grow,RCD: >= 4ft and <6ft,12KV,29.93,4.1,2210852E,2210850E,-116.9249733,33.90790666,Dysart-GEO1-20210408,5.71,25.58,ED-05483,DYSART,20210408
0548300995,,Grow,RCD: >= 4ft and <6ft,12KV,30.53,4.18,2312205E,2312206E,-116.9074216,33.89985078,Dysart-GEO1-20210408,5.74,26.72,ED-05483,DYSART,20210408
0548300996,,Grow,RCD: >= 4ft and <6ft,12KV,25.53,3.52,456034S,2152039E,-116.9147918,33.8960952,Dysart-GEO1-20210408,5.8,20.58,ED-05483,DYSART,20210408
0548300997,,Grow,RCD: >= 4ft and <6ft,12KV,26.54,5.36,4679691E,2312203E,-116.905597,33.89985588,Dysart-GEO1-20210408,5.81,23.86,ED-05483,DYSART,20210408
0548300998,,Grow,RCD: >= 4ft and <6ft,12KV,26.9,0.15,2210863E,4211049E,-116.9291184,33.91317608,Dysart-GEO1-20210408,5.82,21.08,ED-05483,DYSART,20210408
0548300999,,Grow,RCD: >= 4ft and <6ft,12KV,30.65,1.72,2312210E,1806207E,-116.9129597,33.89985822,Dysart-GEO1-20210408,5.82,24.76,ED-05483,DYSART,20210408
0548301000,,Grow,RCD: >= 4ft and <6ft,12KV,31.86,1.7,2312210E,1806207E,-116.9128543,33.89985732,Dysart-GEO1-20210408,5.83,26.04,ED-05483,DYSART,20210408
0548301001,,Grow,RCD: >= 4ft and <6ft,12KV,31.74,5.55,2326320E,2326319E,-116.9021992,33.89986884,Dysart-GEO1-20210408,5.88,29.42,ED-05483,DYSART,20210408
0548301002,,Grow,RCD: >= 4ft and <6ft,12KV,27.42,0.82,2162114E,2138069E,-116.9118739,33.90577514,Dysart-GEO1-20210408,5.89,21.6,ED-05483,DYSART,20210408
0548301003,,Grow,RCD: >= 4ft and <6ft,12KV,30.02,3.63,2312207E,2312206E,-116.908886,33.8998481,Dysart-GEO1-20210408,5.9,25.34,ED-05483,DYSART,20210408
0548301004,,Grow,RCD: >= 4ft and <6ft,12KV,27.62,5.19,2210850E,2210849E,-116.9249329,33.90728979,Dysart-GEO1-20210408,5.9,23.05,ED-05483,DYSART,20210408
0548301005,,Grow,RCD: >= 4ft and <6ft,12KV,35.35,5.99,2210858E,2210859E,-116.9284088,33.91222579,Dysart-GEO1-20210408,5.99,34.92,ED-05483,DYSART,20210408
0548301006,,Grow,CCD: >= 6ft and < 9ft,12KV,34.01,5.72,4467342E,4467343E,-116.9062277,33.90678345,Dysart-GEO1-20210408,6.04,30.89,ED-05483,DYSART,20210408
0548301007,,Grow,CCD: >= 6ft and < 9ft,12KV,29.95,3.4,4679691E,2312205E,-116.9066371,33.89985689,Dysart-GEO1-20210408,6.05,24.59,ED-05483,DYSART,20210408
0548301008,,Grow,CCD: >= 6ft and < 9ft,12KV,27.67,0.86,2312203E,4421713E,-116.9050294,33.89975289,Dysart-GEO1-20210408,6.1,21.59,ED-05483,DYSART,20210408
0548301009,,Grow,CCD: >= 6ft and < 9ft,12KV,35.3,4.21,2210850E,2210849E,-116.9249254,33.90691794,Dysart-GEO1-20210408,6.13,30.81,ED-05483,DYSART,20210408
0548301010,,Grow,CCD: >= 6ft and < 9ft,12KV,31.14,1.71,2210846E,2210845E,-116.9248204,33.90399146,Dysart-GEO1-20210408,6.18,24.94,ED-05483,DYSART,20210408
0548301011,,Grow,CCD: >= 6ft and < 9ft,12KV,32.14,3.22,2312205E,2312206E,-116.9081021,33.89985124,Dysart-GEO1-20210408,6.21,26.85,ED-05483,DYSART,20210408
0548301012,,Grow,CCD: >= 6ft and < 9ft,12KV,33.02,1.75,2210852E,2210850E,-116.924942,33.90780074,Dysart-GEO1-20210408,6.22,26.66,ED-05483,DYSART,20210408
0548301013,,Grow,CCD: >= 6ft and < 9ft,12KV,25.83,0.66,456034S,2152039E,-116.9146913,33.89610331,Dysart-GEO1-20210408,6.22,19.61,ED-05483,DYSART,20210408
0548301014,,Grow,CCD: >= 6ft and < 9ft,12KV,30.52,6.25,2210841E,2210842E,-116.9216414,33.90358426,Dysart-GEO1-20210408,6.25,29.78,ED-05483,DYSART,20210408
0548301015,,Grow,CCD: >= 6ft and < 9ft,12KV,33,3.37,2312207E,2312206E,-116.909107,33.8998481,Dysart-GEO1-20210408,6.27,27.69,ED-05483,DYSART,20210408
0548301016,,Grow,CCD: >= 6ft and < 9ft,12KV,34.37,0.83,2138065E,2138066E,-116.9096356,33.9069737,Dysart-GEO1-20210408,6.36,27.98,ED-05483,DYSART,20210408
0548301017,,Grow,CCD: >= 6ft and < 9ft,12KV,32.28,0.2,2312210E,1806207E,-116.9126738,33.89985958,Dysart-GEO1-20210408,6.37,25.91,ED-05483,DYSART,20210408
0548301018,,Grow,CCD: >= 6ft and < 9ft,12KV,28.32,2.98,4679691E,2312203E,-116.905257,33.89986309,Dysart-GEO1-20210408,6.37,22.56,ED-05483,DYSART,20210408
0548301019,,Grow,CCD: >= 6ft and < 9ft,12KV,25.44,5.45,2312205E,2312206E,-116.9076459,33.89984673,Dysart-GEO1-20210408,6.4,22.3,ED-05483,DYSART,20210408
0548301020,,Grow,CCD: >= 6ft and < 9ft,12KV,27.34,6.37,2162114E,2138069E,-116.9119279,33.90573187,Dysart-GEO1-20210408,6.45,26.13,ED-05483,DYSART,20210408
0548301021,,Grow,CCD: >= 6ft and < 9ft,12KV,39.68,0.8,2138065E,2138064E,-116.9090994,33.90699822,Dysart-GEO1-20210408,6.45,33.07,ED-05483,DYSART,20210408
0548301022,,Grow,CCD: >= 6ft and < 9ft,12KV,26.74,6.42,2210848E,2210849E,-116.9249193,33.90646169,Dysart-GEO1-20210408,6.46,26.68,ED-05483,DYSART,20210408
0548301023,,Grow,CCD: >= 6ft and < 9ft,12KV,31.25,5.89,2210848E,2210849E,-116.9249269,33.90677719,Dysart-GEO1-20210408,6.46,27.79,ED-05483,DYSART,20210408
0548301024,,Grow,CCD: >= 6ft and < 9ft,12KV,27.72,5.19,2162114E,2138069E,-116.9119928,33.90573683,Dysart-GEO1-20210408,6.47,23.76,ED-05483,DYSART,20210408
0548301025,,Grow,CCD: >= 6ft and < 9ft,12KV,25.63,1.23,456034S,2152039E,-116.915208,33.89610647,Dysart-GEO1-20210408,6.48,19.15,ED-05483,DYSART,20210408
0548301026,,Grow,CCD: >= 6ft and < 9ft,12KV,26.83,5.5,4115087E,NO #,-116.9291007,33.91784819,Dysart-GEO1-20210408,6.49,23.36,ED-05483,DYSART,20210408
0548301027,,Grow,CCD: >= 6ft and < 9ft,12KV,36.98,2.73,2210847E,4708858E,-116.9248363,33.90490234,Dysart-GEO1-20210408,6.51,30.95,ED-05483,DYSART,20210408
0548301028,,Grow,CCD: >= 6ft and < 9ft,12KV,26.62,5.36,4679691E,2312203E,-116.9053673,33.89985633,Dysart-GEO1-20210408,6.53,22.62,ED-05483,DYSART,20210408
0548301029,,Grow,CCD: >= 6ft and < 9ft,12KV,33.09,4.21,2210846E,2210845E,-116.9248296,33.90393737,Dysart-GEO1-20210408,6.57,27.67,ED-05483,DYSART,20210408
0548301030,,Grow,CCD: >= 6ft and < 9ft,12KV,30.85,0.91,2312203E,4421713E,-116.9050213,33.89985926,Dysart-GEO1-20210408,6.58,24.64,ED-05483,DYSART,20210408
0548301031,,Grow,CCD: >= 6ft and < 9ft,12KV,34.24,4.88,2326320E,2326319E,-116.9020673,33.89987109,Dysart-GEO1-20210408,6.59,29.57,ED-05483,DYSART,20210408
0548301032,,Grow,CCD: >= 6ft and < 9ft,12KV,25.89,5.59,2210848E,2210849E,-116.9249188,33.90653876,Dysart-GEO1-20210408,6.6,21.3,ED-05483,DYSART,20210408
0548301033,,Grow,CCD: >= 6ft and < 9ft,12KV,36.38,5.9,2138069E,2138070E,-116.9114425,33.90566885,Dysart-GEO1-20210408,6.61,33.02,ED-05483,DYSART,20210408
0548301034,,Grow,CCD: >= 6ft and < 9ft,12KV,30.38,3.66,2312207E,2312206E,-116.9086525,33.89984855,Dysart-GEO1-20210408,6.64,24.79,ED-05483,DYSART,20210408
0548301035,,Grow,CCD: >= 6ft and < 9ft,12KV,36.03,6.68,2138065E,2138064E,-116.9093907,33.9069563,Dysart-GEO1-20210408,6.68,35.07,ED-05483,DYSART,20210408
0548301036,,Grow,CCD: >= 6ft and < 9ft,12KV,26.68,0.1,2210863E,4211049E,-116.9291167,33.91314768,Dysart-GEO1-20210408,6.71,19.97,ED-05483,DYSART,20210408
0548301037,,Grow,CCD: >= 6ft and < 9ft,12KV,37.37,6.53,2138069E,2138070E,-116.9114398,33.90570762,Dysart-GEO1-20210408,6.74,38.74,ED-05483,DYSART,20210408
0548301038,,Grow,CCD: >= 6ft and < 9ft,12KV,26.31,2.16,456034S,2152039E,-116.9146519,33.89609926,Dysart-GEO1-20210408,6.74,19.68,ED-05483,DYSART,20210408
0548301039,,Grow,CCD: >= 6ft and < 9ft,12KV,24.92,2.8,456034S,2152039E,-116.9148708,33.896097,Dysart-GEO1-20210408,6.77,18.13,ED-05483,DYSART,20210408
0548301040,,Grow,CCD: >= 6ft and < 9ft,12KV,32.85,0.8,2138065E,2138066E,-116.9097118,33.90697731,Dysart-GEO1-20210408,6.78,26.44,ED-05483,DYSART,20210408
0548301041,,Grow,CCD: >= 6ft and < 9ft,12KV,30.75,6.67,2312202E,2326320E,-116.9033064,33.89986293,Dysart-GEO1-20210408,6.84,28.97,ED-05483,DYSART,20210408
0548301042,,Grow,CCD: >= 6ft and < 9ft,12KV,31.79,4.86,2210847E,2210848E,-116.9248811,33.90571655,Dysart-GEO1-20210408,6.85,26.89,ED-05483,DYSART,20210408
0548301043,,Grow,CCD: >= 6ft and < 9ft,12KV,39.29,1.55,2138065E,2138064E,-116.9090675,33.90697884,Dysart-GEO1-20210408,6.86,32.18,ED-05483,DYSART,20210408
0548301044,,Grow,CCD: >= 6ft and < 9ft,12KV,34.58,2.44,2210852E,2210850E,-116.924942,33.90769527,Dysart-GEO1-20210408,6.86,27.95,ED-05483,DYSART,20210408
0548301045,,Grow,CCD: >= 6ft and < 9ft,12KV,30.21,2.71,2312203E,4421713E,-116.9050397,33.89983493,Dysart-GEO1-20210408,6.89,23.73,ED-05483,DYSART,20210408
0548301046,,Grow,CCD: >= 6ft and < 9ft,12KV,34.88,2.91,4679691E,2312205E,-116.9070744,33.89985554,Dysart-GEO1-20210408,6.89,28.24,ED-05483,DYSART,20210408
0548301047,,Grow,CCD: >= 6ft and < 9ft,12KV,32.68,4.44,4679691E,2312205E,-116.9069712,33.89985193,Dysart-GEO1-20210408,6.93,26.84,ED-05483,DYSART,20210408
0548301048,,Grow,CCD: >= 6ft and < 9ft,12KV,32.26,5.92,2210847E,2210848E,-116.9248908,33.90581977,Dysart-GEO1-20210408,6.97,28.24,ED-05483,DYSART,20210408
0548301049,,Grow,CCD: >= 6ft and < 9ft,12KV,32.18,5.21,2210847E,2210848E,-116.9248865,33.90578687,Dysart-GEO1-20210408,6.98,27.28,ED-05483,DYSART,20210408
0548301050,,Grow,CCD: >= 6ft and < 9ft,12KV,26.05,1.6,4467341E,2138063E,-116.9069631,33.90697281,Dysart-GEO1-20210408,7.01,19.23,ED-05483,DYSART,20210408
0548301051,,Grow,CCD: >= 6ft and < 9ft,12KV,34.26,2.98,2312207E,2312206E,-116.908426,33.8998508,Dysart-GEO1-20210408,7.03,28.08,ED-05483,DYSART,20210408
0548301052,,Grow,CCD: >= 6ft and < 9ft,12KV,35.64,0.7,2312209E,2312210E,-116.9122738,33.89985398,Dysart-GEO1-20210408,7.06,28.71,ED-05483,DYSART,20210408
0548301053,,Grow,CCD: >= 6ft and < 9ft,12KV,36.88,6.82,2138065E,2138064E,-116.909441,33.90695585,Dysart-GEO1-20210408,7.06,34.47,ED-05483,DYSART,20210408
0548301054,,Grow,CCD: >= 6ft and < 9ft,12KV,32.17,3.18,2312209E,4679690E,-116.9108558,33.8998444,Dysart-GEO1-20210408,7.07,25.77,ED-05483,DYSART,20210408
0548301055,,Grow,CCD: >= 6ft and < 9ft,12KV,30.84,0.26,2210865E,2210864E,-116.9291304,33.91472057,Dysart-GEO1-20210408,7.09,23.76,ED-05483,DYSART,20210408
0548301056,,Grow,CCD: >= 6ft and < 9ft,12KV,34.3,6.15,2210846E,2210845E,-116.9248366,33.90389456,Dysart-GEO1-20210408,7.11,30.22,ED-05483,DYSART,20210408
0548301057,,Grow,CCD: >= 6ft and < 9ft,12KV,28.17,1.91,2326319E,2326318E,-116.9016131,33.89988246,Dysart-GEO1-20210408,7.12,21.38,ED-05483,DYSART,20210408
0548301058,,Grow,CCD: >= 6ft and < 9ft,12KV,27.76,1.36,2210863E,4211049E,-116.9291281,33.91335366,Dysart-GEO1-20210408,7.18,20.67,ED-05483,DYSART,20210408
0548301059,,Grow,CCD: >= 6ft and < 9ft,12KV,29.14,5.59,2312202E,2312203E,-116.9042216,33.89986178,Dysart-GEO1-20210408,7.2,24.35,ED-05483,DYSART,20210408
0548301060,,Grow,CCD: >= 6ft and < 9ft,12KV,31.33,7.03,2210841E,2210842E,-116.9217068,33.90358696,Dysart-GEO1-20210408,7.28,30.11,ED-05483,DYSART,20210408
0548301061,,Grow,CCD: >= 6ft and < 9ft,12KV,39.66,0.68,2138065E,2138064E,-116.9090405,33.90700047,Dysart-GEO1-20210408,7.3,32.31,ED-05483,DYSART,20210408
0548301062,,Grow,CCD: >= 6ft and < 9ft,12KV,25.04,0.41,4467341E,2138063E,-116.9068317,33.90697551,Dysart-GEO1-20210408,7.31,17.66,ED-05483,DYSART,20210408
0548301063,,Grow,CCD: >= 6ft and < 9ft,12KV,32.17,1.19,2210863E,2210864E,-116.9291331,33.91432763,Dysart-GEO1-20210408,7.31,25.21,ED-05483,DYSART,20210408
0548301064,,Grow,CCD: >= 6ft and < 9ft,12KV,35.31,0.86,4488054E,4488053E,-116.9126914,33.90701442,Dysart-GEO1-20210408,7.33,28,ED-05483,DYSART,20210408
0548301065,,Grow,CCD: >= 6ft and < 9ft,12KV,35.16,0.42,4488054E,4488053E,-116.9124838,33.90701217,Dysart-GEO1-20210408,7.33,27.84,ED-05483,DYSART,20210408
0548301066,,Grow,CCD: >= 6ft and < 9ft,12KV,34.99,3.03,2138065E,2138066E,-116.9096032,33.90696739,Dysart-GEO1-20210408,7.34,28.14,ED-05483,DYSART,20210408
0548301067,,Grow,CCD: >= 6ft and < 9ft,12KV,30.14,4.74,2210841E,2210842E,-116.9214446,33.9035784,Dysart-GEO1-20210408,7.38,24.84,ED-05483,DYSART,20210408
0548301068,,Grow,CCD: >= 6ft and < 9ft,12KV,25.45,5.77,4679690E,2312207E,-116.9097982,33.89984018,Dysart-GEO1-20210408,7.41,20.48,ED-05483,DYSART,20210408
0548301069,,Grow,CCD: >= 6ft and < 9ft,12KV,30.49,6.9,2210848E,2210849E,-116.9249155,33.90626968,Dysart-GEO1-20210408,7.44,27.48,ED-05483,DYSART,20210408
0548301070,,Grow,CCD: >= 6ft and < 9ft,12KV,24.35,0.72,456034S,2152039E,-116.915107,33.89610557,Dysart-GEO1-20210408,7.44,16.83,ED-05483,DYSART,20210408
0548301071,,Grow,CCD: >= 6ft and < 9ft,12KV,36.75,5.73,2210847E,4708858E,-116.9248454,33.90487349,Dysart-GEO1-20210408,7.45,31.99,ED-05483,DYSART,20210408
0548301072,,Grow,CCD: >= 6ft and < 9ft,12KV,36.45,2.86,2138065E,2138066E,-116.9095405,33.90696784,Dysart-GEO1-20210408,7.46,29.44,ED-05483,DYSART,20210408
0548301073,,Grow,CCD: >= 6ft and < 9ft,12KV,27.56,7.19,2162114E,2138069E,-116.9117566,33.90572511,Dysart-GEO1-20210408,7.47,25.17,ED-05483,DYSART,20210408
0548301074,,Grow,CCD: >= 6ft and < 9ft,12KV,34.23,6.84,4467344E,4467343E,-116.9062298,33.90590952,Dysart-GEO1-20210408,7.51,30.92,ED-05483,DYSART,20210408
0548301075,,Grow,CCD: >= 6ft and < 9ft,12KV,34.62,1.58,2138060E,2114804E,-116.9041395,33.90696087,Dysart-GEO1-20210408,7.51,27.02,ED-05483,DYSART,20210408
0548301076,,Grow,CCD: >= 6ft and < 9ft,12KV,38.91,3.53,2138065E,2138064E,-116.9091021,33.90696532,Dysart-GEO1-20210408,7.53,32.9,ED-05483,DYSART,20210408
0548301077,,Grow,CCD: >= 6ft and < 9ft,12KV,30.08,1.22,2138070E,GT124509,-116.9114692,33.90482156,Dysart-GEO1-20210408,7.59,22.35,ED-05483,DYSART,20210408
0548301078,,Grow,CCD: >= 6ft and < 9ft,12KV,27.81,1.65,2210863E,4211049E,-116.9291038,33.91333428,Dysart-GEO1-20210408,7.59,20.47,ED-05483,DYSART,20210408
0548301079,,Grow,CCD: >= 6ft and < 9ft,12KV,34.42,5.75,2210850E,2210849E,-116.9249308,33.90694904,Dysart-GEO1-20210408,7.59,29.08,ED-05483,DYSART,20210408
0548301080,,Grow,CCD: >= 6ft and < 9ft,12KV,24.57,2.23,456034S,2152039E,-116.9150745,33.89609791,Dysart-GEO1-20210408,7.6,17.47,ED-05483,DYSART,20210408
0548301081,,Grow,CCD: >= 6ft and < 9ft,12KV,34.6,4.51,2312202E,2312203E,-116.9049134,33.89985998,Dysart-GEO1-20210408,7.63,28.25,ED-05483,DYSART,20210408
0548301082,,Grow,CCD: >= 6ft and < 9ft,12KV,34.37,0.75,4679690E,2312207E,-116.9094555,33.8998564,Dysart-GEO1-20210408,7.63,27.42,ED-05483,DYSART,20210408
0548301083,,Grow,CCD: >= 6ft and < 9ft,12KV,33.31,7.57,2138069E,2138070E,-116.911442,33.90539482,Dysart-GEO1-20210408,7.63,34.98,ED-05483,DYSART,20210408
0548301084,,Grow,CCD: >= 6ft and < 9ft,12KV,29.54,7.22,2210848E,2210849E,-116.9249301,33.90673888,Dysart-GEO1-20210408,7.64,26.19,ED-05483,DYSART,20210408
0548301085,,Grow,CCD: >= 6ft and < 9ft,12KV,34.85,7.26,2162199E,2260725E,-116.9210385,33.89614237,Dysart-GEO1-20210408,7.67,37.88,ED-05483,DYSART,20210408
0548301086,,Grow,CCD: >= 6ft and < 9ft,12KV,30.32,0.7,2312203E,4421713E,-116.9049991,33.89983763,Dysart-GEO1-20210408,7.67,22.56,ED-05483,DYSART,20210408
0548301087,,Grow,CCD: >= 6ft and < 9ft,12KV,29.79,3.9,2312207E,2312206E,-116.9087671,33.89984765,Dysart-GEO1-20210408,7.69,23.07,ED-05483,DYSART,20210408
0548301088,,Grow,CCD: >= 6ft and < 9ft,12KV,21.6,4.36,2293466E,2293467E,-116.9084178,33.90640109,Dysart-GEO1-20210408,7.72,14.97,ED-05483,DYSART,20210408
0548301089,,Grow,CCD: >= 6ft and < 9ft,12KV,25.06,2.37,456034S,2152039E,-116.9149751,33.89609791,Dysart-GEO1-20210408,7.74,17.39,ED-05483,DYSART,20210408
0548301090,,Grow,CCD: >= 6ft and < 9ft,12KV,34.64,1.68,2210863E,2210864E,-116.9291298,33.91372051,Dysart-GEO1-20210408,7.75,26.93,ED-05483,DYSART,20210408
0548301091,,Grow,CCD: >= 6ft and < 9ft,12KV,25,2.09,4467341E,2138063E,-116.9069063,33.90698227,Dysart-GEO1-20210408,7.79,17.12,ED-05483,DYSART,20210408
0548301092,,Grow,CCD: >= 6ft and < 9ft,12KV,32.18,1.39,2138070E,GT124509,-116.9114675,33.90473232,Dysart-GEO1-20210408,7.82,24.18,ED-05483,DYSART,20210408
0548301093,,Grow,CCD: >= 6ft and < 9ft,12KV,36.87,3.32,4467341E,2138061E,-116.9054229,33.90696832,Dysart-GEO1-20210408,7.83,29.24,ED-05483,DYSART,20210408
0548301094,,Grow,CCD: >= 6ft and < 9ft,12KV,31.21,1.68,2210863E,2210864E,-116.9291347,33.91428617,Dysart-GEO1-20210408,7.83,23.57,ED-05483,DYSART,20210408
0548301095,,Grow,CCD: >= 6ft and < 9ft,12KV,27.73,0.89,4467341E,2138063E,-116.9070809,33.90697596,Dysart-GEO1-20210408,7.85,19.93,ED-05483,DYSART,20210408
0548301096,,Grow,CCD: >= 6ft and < 9ft,12KV,26.76,0.37,2210863E,4211049E,-116.9291211,33.91323602,Dysart-GEO1-20210408,7.86,18.91,ED-05483,DYSART,20210408
0548301097,,Grow,CCD: >= 6ft and < 9ft,12KV,30.95,4.31,4679690E,2312207E,-116.9095631,33.89984468,Dysart-GEO1-20210408,7.88,23.79,ED-05483,DYSART,20210408
0548301098,,Grow,CCD: >= 6ft and < 9ft,12KV,36.71,4.68,4467341E,2138061E,-116.9053202,33.90696517,Dysart-GEO1-20210408,7.92,28.83,ED-05483,DYSART,20210408
0548301099,,Grow,CCD: >= 6ft and < 9ft,12KV,32.84,0.88,2210870E,2210842E,-116.9221329,33.90356825,Dysart-GEO1-20210408,7.92,24.98,ED-05483,DYSART,20210408
